cell,fold,method,coefficient,value
pb_omnimath_q8,2,unsupervised_update,7,0.0
pb_omnimath_q8,2,unsupervised_update,8,0.0
pb_omnimath_q8,2,unsupervised_update,9,0.0
pb_omnimath_q8,2,unsupervised_update,10,0.0
pb_omnimath_q8,2,unsupervised_update,11,0.0
pb_omnimath_q8,2,unsupervised_update,12,0.0
pb_omnimath_q8,2,supervised_update,0,-0.8917607994957012
pb_omnimath_q8,2,supervised_update,1,-1.5120999218024755
pb_omnimath_q8,2,supervised_update,2,-1.5410216098124117
pb_omnimath_q8,2,supervised_update,3,-0.38633395751961136
pb_omnimath_q8,2,supervised_update,4,-0.5012245699137742
pb_omnimath_q8,2,supervised_update,5,-0.530190383634348
pb_omnimath_q8,2,supervised_update,6,-1.6998001434158505
pb_omnimath_q8,2,supervised_update,7,-0.5145041059575263
pb_omnimath_q8,2,supervised_update,8,-1.7752207652270997
pb_omnimath_q8,2,supervised_update,9,-0.5060637354738793
pb_omnimath_q8,2,supervised_update,10,-1.8086340060894999
pb_omnimath_q8,2,supervised_update,11,-0.502809788065725
pb_omnimath_q8,2,supervised_update,12,1.1558199146705639
pb_omnimath_q8,3,unsupervised_update,0,0.0
pb_omnimath_q8,3,unsupervised_update,1,0.0
pb_omnimath_q8,3,unsupervised_update,2,0.0
pb_omnimath_q8,3,unsupervised_update,3,0.0
pb_omnimath_q8,3,unsupervised_update,4,0.0
pb_omnimath_q8,3,unsupervised_update,5,0.0
pb_omnimath_q8,3,unsupervised_update,6,0.0
pb_omnimath_q8,3,unsupervised_update,7,0.0
pb_omnimath_q8,3,unsupervised_update,8,0.0
pb_omnimath_q8,3,unsupervised_update,9,0.0
pb_omnimath_q8,3,unsupervised_update,10,0.0
pb_omnimath_q8,3,unsupervised_update,11,0.0
pb_omnimath_q8,3,unsupervised_update,12,0.0
pb_omnimath_q8,3,supervised_update,0,-0.8376114910084144
pb_omnimath_q8,3,supervised_update,1,-1.3842711970083008
pb_omnimath_q8,3,supervised_update,2,-1.550554247233922
pb_omnimath_q8,3,supervised_update,3,-0.7197170693569576
pb_omnimath_q8,3,supervised_update,4,-0.5042962059706149
pb_omnimath_q8,3,supervised_update,5,-0.46030496092185336
pb_omnimath_q8,3,supervised_update,6,-1.7250246524217379
pb_omnimath_q8,3,supervised_update,7,-0.43853621246872326
pb_omnimath_q8,3,supervised_update,8,-1.7958943797440114
pb_omnimath_q8,3,supervised_update,9,-0.43021216327806894
pb_omnimath_q8,3,supervised_update,10,-1.8007139165969883
pb_omnimath_q8,3,supervised_update,11,-0.42693530094212595
pb_omnimath_q8,3,supervised_update,12,1.2114192170313918
pb_omnimath_q8,4,unsupervised_update,0,0.0
pb_omnimath_q8,4,unsupervised_update,1,0.0
pb_omnimath_q8,4,unsupervised_update,2,0.0
pb_omnimath_q8,4,unsupervised_update,3,0.0
pb_omnimath_q8,4,unsupervised_update,4,0.0
pb_omnimath_q8,4,unsupervised_update,5,0.0
pb_omnimath_q8,4,unsupervised_update,6,0.0
pb_omnimath_q8,4,unsupervised_update,7,0.0
pb_omnimath_q8,4,unsupervised_update,8,0.0
pb_omnimath_q8,4,unsupervised_update,9,0.0
pb_omnimath_q8,4,unsupervised_update,10,0.0
pb_omnimath_q8,4,unsupervised_update,11,0.0
pb_omnimath_q8,4,unsupervised_update,12,0.0
pb_omnimath_q8,4,supervised_update,0,-0.7677619820062053
pb_omnimath_q8,4,supervised_update,1,-1.6490746345651894
pb_omnimath_q8,4,supervised_update,2,-1.6831575395681988
pb_omnimath_q8,4,supervised_update,3,-0.2919866028119667
pb_omnimath_q8,4,supervised_update,4,-0.4404234411661674
pb_omnimath_q8,4,supervised_update,5,-0.4989614944627798
pb_omnimath_q8,4,supervised_update,6,-1.7923022117641434
pb_omnimath_q8,4,supervised_update,7,-0.5082985786482711
pb_omnimath_q8,4,supervised_update,8,-1.731456240832137
pb_omnimath_q8,4,supervised_update,9,-0.5120240380249957
pb_omnimath_q8,4,supervised_update,10,-1.6038951942632993
pb_omnimath_q8,4,supervised_update,11,-0.5141701222076388
pb_omnimath_q8,4,supervised_update,12,1.2107019787652462
prmbench_qwen3_8b,0,unsupervised_update,0,0.0
prmbench_qwen3_8b,0,unsupervised_update,1,0.0
prmbench_qwen3_8b,0,unsupervised_update,2,0.0
prmbench_qwen3_8b,0,unsupervised_update,3,0.0
prmbench_qwen3_8b,0,unsupervised_update,4,0.0
prmbench_qwen3_8b,0,unsupervised_update,5,0.0
prmbench_qwen3_8b,0,unsupervised_update,6,0.0
prmbench_qwen3_8b,0,unsupervised_update,7,0.0
prmbench_qwen3_8b,0,unsupervised_update,8,0.0
prmbench_qwen3_8b,0,unsupervised_update,9,0.0
prmbench_qwen3_8b,0,unsupervised_update,10,0.0
prmbench_qwen3_8b,0,unsupervised_update,11,0.0
prmbench_qwen3_8b,0,unsupervised_update,12,0.0
prmbench_qwen3_8b,0,supervised_update,0,-1.2001575349256315
prmbench_qwen3_8b,0,supervised_update,1,-1.532839341724312
prmbench_qwen3_8b,0,supervised_update,2,-1.6627065383552286
prmbench_qwen3_8b,0,supervised_update,3,-0.7088595651096654
prmbench_qwen3_8b,0,supervised_update,4,-0.3286340780147925
prmbench_qwen3_8b,0,supervised_update,5,-0.23326530889480782
prmbench_qwen3_8b,0,supervised_update,6,-1.676599144073792
prmbench_qwen3_8b,0,supervised_update,7,-0.2656184997208752
prmbench_qwen3_8b,0,supervised_update,8,-1.29401472426789
prmbench_qwen3_8b,0,supervised_update,9,-0.3082732533172028
prmbench_qwen3_8b,0,supervised_update,10,-0.2927481805253747
prmbench_qwen3_8b,0,supervised_update,11,-0.33970628902021555
prmbench_qwen3_8b,0,supervised_update,12,1.1567763430069509
prmbench_qwen3_8b,1,unsupervised_update,0,0.0
prmbench_qwen3_8b,1,unsupervised_update,1,0.0
prmbench_qwen3_8b,1,unsupervised_update,2,0.0
prmbench_qwen3_8b,1,unsupervised_update,3,0.0
prmbench_qwen3_8b,1,unsupervised_update,4,0.0
prmbench_qwen3_8b,1,unsupervised_update,5,0.0
prmbench_qwen3_8b,1,unsupervised_update,6,0.0
prmbench_qwen3_8b,1,unsupervised_update,7,0.0
prmbench_qwen3_8b,1,unsupervised_update,8,0.0
prmbench_qwen3_8b,1,unsupervised_update,9,0.0
prmbench_qwen3_8b,1,unsupervised_update,10,0.0
prmbench_qwen3_8b,1,unsupervised_update,11,0.0
prmbench_qwen3_8b,1,unsupervised_update,12,0.0
prmbench_qwen3_8b,1,supervised_update,0,-1.2331887148009197
prmbench_qwen3_8b,1,supervised_update,1,-1.4841061778553055
prmbench_qwen3_8b,1,supervised_update,2,-1.6567108072076224
prmbench_qwen3_8b,1,supervised_update,3,-0.7229609662252682
prmbench_qwen3_8b,1,supervised_update,4,-0.3447226670207258
prmbench_qwen3_8b,1,supervised_update,5,-0.24329433201865586
prmbench_qwen3_8b,1,supervised_update,6,-1.672026532612426
prmbench_qwen3_8b,1,supervised_update,7,-0.2694042253438628
prmbench_qwen3_8b,1,supervised_update,8,-1.292777364240318
prmbench_qwen3_8b,1,supervised_update,9,-0.30670751766270193
prmbench_qwen3_8b,1,supervised_update,10,-0.2915158318565503
prmbench_qwen3_8b,1,supervised_update,11,-0.3343585263504503
prmbench_qwen3_8b,1,supervised_update,12,1.1775299322546682
prmbench_qwen3_8b,2,unsupervised_update,0,0.0
prmbench_qwen3_8b,2,unsupervised_update,1,0.0
prmbench_qwen3_8b,2,unsupervised_update,2,0.0
prmbench_qwen3_8b,2,unsupervised_update,3,0.0
prmbench_qwen3_8b,2,unsupervised_update,4,0.0
prmbench_qwen3_8b,2,unsupervised_update,5,0.0
prmbench_qwen3_8b,2,unsupervised_update,6,0.0
prmbench_qwen3_8b,2,unsupervised_update,7,0.0
prmbench_qwen3_8b,2,unsupervised_update,8,0.0
prmbench_qwen3_8b,2,unsupervised_update,9,0.0
prmbench_qwen3_8b,2,unsupervised_update,10,0.0
prmbench_qwen3_8b,2,unsupervised_update,11,0.0
prmbench_qwen3_8b,2,unsupervised_update,12,0.0
prmbench_qwen3_8b,2,supervised_update,0,-1.1609732142573455
prmbench_qwen3_8b,2,supervised_update,1,-1.4923656726808587
prmbench_qwen3_8b,2,supervised_update,2,-1.6723422222533741
prmbench_qwen3_8b,2,supervised_update,3,-0.7060110524367608
prmbench_qwen3_8b,2,supervised_update,4,-0.34607069237613475
prmbench_qwen3_8b,2,supervised_update,5,-0.2504244095324368
prmbench_qwen3_8b,2,supervised_update,6,-1.6988272538666602
prmbench_qwen3_8b,2,supervised_update,7,-0.2763614736570161
prmbench_qwen3_8b,2,supervised_update,8,-1.318730991297371
prmbench_qwen3_8b,2,supervised_update,9,-0.3129552186791946
prmbench_qwen3_8b,2,supervised_update,10,-0.30163909964074204
prmbench_qwen3_8b,2,supervised_update,11,-0.34003779468586154
prmbench_qwen3_8b,2,supervised_update,12,1.0969040781464203
prmbench_qwen3_8b,3,unsupervised_update,0,0.0
prmbench_qwen3_8b,3,unsupervised_update,1,0.0
prmbench_qwen3_8b,3,unsupervised_update,2,0.0
prmbench_qwen3_8b,3,unsupervised_update,3,0.0
prmbench_qwen3_8b,3,unsupervised_update,4,0.0
prmbench_qwen3_8b,3,unsupervised_update,5,0.0
prmbench_qwen3_8b,3,unsupervised_update,6,0.0
prmbench_qwen3_8b,3,unsupervised_update,7,0.0
prmbench_qwen3_8b,3,unsupervised_update,8,0.0
prmbench_qwen3_8b,3,unsupervised_update,9,0.0
prmbench_qwen3_8b,3,unsupervised_update,10,0.0
prmbench_qwen3_8b,3,unsupervised_update,11,0.0
prmbench_qwen3_8b,3,unsupervised_update,12,0.0
prmbench_qwen3_8b,3,supervised_update,0,-1.1797957078884127
prmbench_qwen3_8b,3,supervised_update,1,-1.4957641273058642
prmbench_qwen3_8b,3,supervised_update,2,-1.6585830512607311
prmbench_qwen3_8b,3,supervised_update,3,-0.7550309609971492
prmbench_qwen3_8b,3,supervised_update,4,-0.3426378346383409
prmbench_qwen3_8b,3,supervised_update,5,-0.22804187333617748
prmbench_qwen3_8b,3,supervised_update,6,-1.6920878064331355
prmbench_qwen3_8b,3,supervised_update,7,-0.2579443910650879
prmbench_qwen3_8b,3,supervised_update,8,-1.3220101529802226
prmbench_qwen3_8b,3,supervised_update,9,-0.30162419995248335
prmbench_qwen3_8b,3,supervised_update,10,-0.3150472591315639
prmbench_qwen3_8b,3,supervised_update,11,-0.3344330034056061
prmbench_qwen3_8b,3,supervised_update,12,1.240251775396957
prmbench_qwen3_8b,4,unsupervised_update,0,0.0
prmbench_qwen3_8b,4,unsupervised_update,1,0.0
prmbench_qwen3_8b,4,unsupervised_update,2,0.0
prmbench_qwen3_8b,4,unsupervised_update,3,0.0
prmbench_qwen3_8b,4,unsupervised_update,4,0.0
prmbench_qwen3_8b,4,unsupervised_update,5,0.0
prmbench_qwen3_8b,4,unsupervised_update,6,0.0
prmbench_qwen3_8b,4,unsupervised_update,7,0.0
prmbench_qwen3_8b,4,unsupervised_update,8,0.0
prmbench_qwen3_8b,4,unsupervised_update,9,0.0
prmbench_qwen3_8b,4,unsupervised_update,10,0.0
prmbench_qwen3_8b,4,unsupervised_update,11,0.0
prmbench_qwen3_8b,4,unsupervised_update,12,0.0
prmbench_qwen3_8b,4,supervised_update,0,-1.155942168314096
prmbench_qwen3_8b,4,supervised_update,1,-1.5206219374857213
prmbench_qwen3_8b,4,supervised_update,2,-1.6809299356139866
prmbench_qwen3_8b,4,supervised_update,3,-0.7087818869339989
prmbench_qwen3_8b,4,supervised_update,4,-0.3566830324088567
prmbench_qwen3_8b,4,supervised_update,5,-0.2485070599591574
prmbench_qwen3_8b,4,supervised_update,6,-1.7176237166247683
prmbench_qwen3_8b,4,supervised_update,7,-0.27007938492604366
prmbench_qwen3_8b,4,supervised_update,8,-1.339647787570201
prmbench_qwen3_8b,4,supervised_update,9,-0.30644841304749476
prmbench_qwen3_8b,4,supervised_update,10,-0.31405115977789044
prmbench_qwen3_8b,4,supervised_update,11,-0.3343333146107047
prmbench_qwen3_8b,4,supervised_update,12,1.2878614942631539
