version,split,replicate,seed,task,draw,budget,gate_source,feature,planted_role,gate_value,raw_correlation,fallback,fallback_reason,raw_probability
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,12,4,ta_liu,9,u_block,0.9286391006085626,0.6511427028466131,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,12,4,ta_liu,10,u_block,0.9243798546083327,0.6481562068538632,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,12,4,ta_liu,11,u_block,0.9817150192957338,0.6883584491224092,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,12,8,ta_liu,0,g_block,1.194168011309215,0.6494308289231463,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,12,8,ta_liu,1,g_block,0.0,-0.09026421204243201,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,12,8,ta_liu,2,g_block,0.6719275129341618,0.36541796260535403,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,12,8,ta_liu,3,g_block,1.2147132732299213,0.6606040695000558,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,12,8,ta_liu,4,g_block,0.5945037666079139,0.32331218914734206,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,12,8,ta_liu,5,g_block,0.6114916832238679,0.3325508194448334,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,12,8,ta_liu,6,u_block,1.0887078851068792,0.5920778798160644,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,12,8,ta_liu,7,u_block,1.1318876338194908,0.615560555397351,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,12,8,ta_liu,8,u_block,1.1045709889796658,0.6007047971340918,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,12,8,ta_liu,9,u_block,1.12031031022404,0.6092643970778343,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,12,8,ta_liu,10,u_block,1.2021847288652745,0.653790603660343,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,12,8,ta_liu,11,u_block,1.2380291502666414,0.6732840686355429,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,12,16,ta_liu,0,g_block,1.5320746349972583,0.7322275440117714,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,12,16,ta_liu,1,g_block,1.0290914611263056,0.49183577348720253,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,12,16,ta_liu,2,g_block,1.4938184458644117,0.7139436857896527,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,12,16,ta_liu,3,g_block,1.5872780293398248,0.7586110144623758,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,12,16,ta_liu,4,g_block,1.3942964858413782,0.6663789531726716,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,12,16,ta_liu,5,g_block,1.059863851457124,0.5065428845381906,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,12,16,ta_liu,6,u_block,0.31642752795099477,0.15123085152420637,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,12,16,ta_liu,7,u_block,0.3331680655904765,0.159231690700828,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,12,16,ta_liu,8,u_block,0.35614217909383417,0.17021175545886202,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,12,16,ta_liu,9,u_block,0.2637115004906677,0.1260361733828236,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,12,16,ta_liu,10,u_block,0.3743186850106446,0.17889888987265337,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,12,16,ta_liu,11,u_block,0.47725892993928654,0.22809733034171353,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,12,32,ta_liu,0,g_block,1.554002801908022,0.5850626718283098,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,12,32,ta_liu,1,g_block,1.337598875486036,0.5035892927384322,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,12,32,ta_liu,2,g_block,1.2961499961928402,0.48798430667676523,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,12,32,ta_liu,3,g_block,1.6505958739876117,0.6214287586600722,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,12,32,ta_liu,4,g_block,1.4602880342395448,0.549780230706216,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,12,32,ta_liu,5,g_block,1.122048058311981,0.4224370986395619,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,12,32,ta_liu,6,u_block,0.0,-0.13550893851353338,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,12,32,ta_liu,7,u_block,0.0,-0.1387882465832031,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,12,32,ta_liu,8,u_block,0.0,-0.11972763660029466,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,12,32,ta_liu,9,u_block,0.0,-0.15736826306106486,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,12,32,ta_liu,10,u_block,0.0,-0.12560966450446198,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,12,32,ta_liu,11,u_block,0.0,-0.09321161489640233,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,12,64,ta_liu,0,g_block,1.5766349635929073,0.6704095520645822,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,12,64,ta_liu,1,g_block,1.3623268696691944,0.579282438579924,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,12,64,ta_liu,2,g_block,1.3505634543539364,0.5742804525943538,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,12,64,ta_liu,3,g_block,1.4793122790615918,0.6290264425630168,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,12,64,ta_liu,4,g_block,1.427052114043672,0.6068046127612448,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,12,64,ta_liu,5,g_block,1.2686305578608672,0.5394413188026621,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,12,64,ta_liu,6,u_block,0.0,-0.03474159303139628,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,12,64,ta_liu,7,u_block,0.0,-0.025015163927112487,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,12,64,ta_liu,8,u_block,0.0,-0.012411598236653578,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,12,64,ta_liu,9,u_block,0.0,-0.04507591145509767,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,12,64,ta_liu,10,u_block,0.0,-0.014388512344483307,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,12,64,ta_liu,11,u_block,0.0,-0.0167974061629185,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,13,4,ta_liu,0,g_block,1.0001210795539932,0.41324165236064575,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,13,4,ta_liu,1,g_block,1.9807540503296153,0.8184309814200473,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,13,4,ta_liu,2,g_block,1.220752199387161,0.5044045829157113,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,13,4,ta_liu,3,g_block,0.3089777856907499,0.1276670328341838,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,13,4,ta_liu,4,g_block,2.3122755437938065,0.9554128854644119,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,13,4,ta_liu,5,g_block,0.37953896183222924,0.15682231974626343,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,13,4,ta_liu,6,u_block,0.0,-0.9753402497717807,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,13,4,ta_liu,7,u_block,0.0,-0.9108735395764601,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,13,4,ta_liu,8,u_block,0.0,-0.9459283253578381,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,13,4,ta_liu,9,u_block,0.0,-0.9167565813916873,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,13,4,ta_liu,10,u_block,0.0,-0.9550196616863067,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,13,4,ta_liu,11,u_block,0.0,-0.9455358611792222,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,13,8,ta_liu,0,g_block,1.66459189561565,0.6805689810973292,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,13,8,ta_liu,1,g_block,2.1560631859017447,0.8815071907267169,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,13,8,ta_liu,2,g_block,0.9996531953258837,0.40870855996929184,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,13,8,ta_liu,3,g_block,0.5221792284498381,0.2134931609317122,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,13,8,ta_liu,4,g_block,1.8089201642794477,0.7395776444260268,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,13,8,ta_liu,5,g_block,0.19067129087362106,0.07795602423402352,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,13,8,ta_liu,6,u_block,0.0,-0.20416548673845927,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,13,8,ta_liu,7,u_block,0.0,-0.12652024964903846,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,13,8,ta_liu,8,u_block,0.0,-0.09708410401645726,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,13,8,ta_liu,9,u_block,0.0,-0.14151992400035043,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,13,8,ta_liu,10,u_block,0.0,-0.16884692759457517,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,13,8,ta_liu,11,u_block,0.0,-0.13200783562710253,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,13,16,ta_liu,0,g_block,1.427521288287526,0.5917700468397167,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,13,16,ta_liu,1,g_block,1.4820509943669793,0.6143749964019782,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,13,16,ta_liu,2,g_block,0.5142217457307741,0.2131674175746582,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,13,16,ta_liu,3,g_block,0.8519314910730051,0.3531628862651038,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,13,16,ta_liu,4,g_block,1.7749919348393508,0.735811836249434,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,13,16,ta_liu,5,g_block,0.644493187215993,0.26717063116040063,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,13,16,ta_liu,6,u_block,0.6893986271000574,0.28578590119635855,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,13,16,ta_liu,7,u_block,0.7619374570846758,0.31585642075350706,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,13,16,ta_liu,8,u_block,0.7770700334820881,0.32212953591961774,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,13,16,ta_liu,9,u_block,0.7091224744097081,0.29396229908412197,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,13,16,ta_liu,10,u_block,0.6808387188737864,0.282237444627924,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,13,16,ta_liu,11,u_block,0.7638557965233455,0.3166516564034341,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,13,32,ta_liu,0,g_block,1.4807650189901933,0.6426169273874711,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,13,32,ta_liu,1,g_block,1.5836672454529277,0.6872740551172356,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,13,32,ta_liu,2,g_block,1.4742006798136744,0.6397681597451746,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,13,32,ta_liu,3,g_block,1.3475392464724338,0.5848000992707666,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,13,32,ta_liu,4,g_block,1.476697223538392,0.6408516005591403,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,13,32,ta_liu,5,g_block,1.0061790932112618,0.4366578822356791,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,13,32,ta_liu,6,u_block,0.12866245993915384,0.055836458598000016,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,13,32,ta_liu,7,u_block,0.1352288330031833,0.05868610889927744,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,13,32,ta_liu,8,u_block,0.1885210599146193,0.08181367247098935,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,13,32,ta_liu,9,u_block,0.1427665036039735,0.0619572793139067,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,13,32,ta_liu,10,u_block,0.08308982692311859,0.03605901583959883,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,13,32,ta_liu,11,u_block,0.13966045128359067,0.0606093262134274,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,13,64,ta_liu,0,g_block,1.494397934084229,0.6630350204624366,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,13,64,ta_liu,1,g_block,1.490841676105068,0.6614571786251299,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,13,64,ta_liu,2,g_block,1.311361141706287,0.5818251896591993,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,13,64,ta_liu,3,g_block,1.3400110014228754,0.5945365698680289,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,13,64,ta_liu,4,g_block,1.2933738625502686,0.5738445870825619,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,13,64,ta_liu,5,g_block,1.1629216955786656,0.5159655220593692,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,13,64,ta_liu,6,u_block,0.3854054392387211,0.17099682585453635,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,13,64,ta_liu,7,u_block,0.406746943379392,0.18046563219578718,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,13,64,ta_liu,8,u_block,0.4444424519057525,0.19719038916785395,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,13,64,ta_liu,9,u_block,0.4246217660660513,0.18839634004508188,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,13,64,ta_liu,10,u_block,0.3739468909642728,0.1659128929767287,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,13,64,ta_liu,11,u_block,0.4147482634412603,0.18401566079924506,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,14,4,ta_liu,0,g_block,1.118794291292701,0.9040956539469777,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,14,4,ta_liu,1,g_block,1.0302791427059543,0.832566721623518,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,14,4,ta_liu,2,g_block,1.1754707397528852,0.9498957899798461,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,14,4,ta_liu,3,g_block,1.1287477910822363,0.9121390592193477,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,14,4,ta_liu,4,g_block,1.1161459910973068,0.9019555673236931,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,14,4,ta_liu,5,g_block,1.0946125089994505,0.8845543991817619,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,14,4,ta_liu,6,u_block,0.8652749191538153,0.6992271054336497,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,14,4,ta_liu,7,u_block,0.9406910602591255,0.7601707533780642,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,14,4,ta_liu,8,u_block,0.887558462319251,0.7172343965748409,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,14,4,ta_liu,9,u_block,0.8153952734375518,0.6589194534698709,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,14,4,ta_liu,10,u_block,0.9330799324367695,0.7540202146781605,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,14,4,ta_liu,11,u_block,0.793848080443583,0.6415072055774589,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,14,8,ta_liu,0,g_block,0.9502193869437184,0.5830388864626544,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,14,8,ta_liu,1,g_block,0.7791297343045815,0.47806110771953036,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,14,8,ta_liu,2,g_block,0.7248661994466876,0.4447659009769765,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,14,8,ta_liu,3,g_block,1.0890251857581976,0.6682078269066644,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,14,8,ta_liu,4,g_block,0.9769061970095364,0.5994134713614747,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,14,8,ta_liu,5,g_block,0.7837582481405887,0.48090108719164193,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,14,8,ta_liu,6,u_block,1.0950967368272946,0.6719332301378207,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,14,8,ta_liu,7,u_block,1.1238466370656937,0.6895736930153702,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,14,8,ta_liu,8,u_block,1.1210272093650862,0.6878437388494051,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,14,8,ta_liu,9,u_block,1.0900157026306518,0.6688155916631757,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,14,8,ta_liu,10,u_block,1.0997616732170303,0.6747955578859828,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,14,8,ta_liu,11,u_block,1.0456721769033204,0.6416071383132098,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,14,16,ta_liu,0,g_block,1.4486556238143837,0.5642971387979813,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,14,16,ta_liu,1,g_block,1.314892861655424,0.5121923164211709,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,14,16,ta_liu,2,g_block,1.3402671974373612,0.5220764219637598,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,14,16,ta_liu,3,g_block,1.195654925069939,0.4657453725476519,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,14,16,ta_liu,4,g_block,1.2929599621522991,0.5036487590485991,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,14,16,ta_liu,5,g_block,1.49645469777687,0.5829163884186765,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,14,16,ta_liu,6,u_block,0.4378620660491996,0.17056110989936343,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,14,16,ta_liu,7,u_block,0.45714362802870095,0.17807188753189668,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,14,16,ta_liu,8,u_block,0.37157788242155987,0.14474132598815995,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,14,16,ta_liu,9,u_block,0.4374218016007152,0.17038961298559724,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,14,16,ta_liu,10,u_block,0.4573457218290718,0.17815060945271993,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,14,16,ta_liu,11,u_block,0.31007758598881313,0.12078501729634807,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,14,32,ta_liu,0,g_block,1.5464216931645158,0.569491130005929,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,14,32,ta_liu,1,g_block,1.322705946026216,0.4871047187178166,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,14,32,ta_liu,2,g_block,1.4641204362410423,0.5391825563397479,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,14,32,ta_liu,3,g_block,1.125634688325729,0.41453050837427324,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,14,32,ta_liu,4,g_block,1.3021053055933944,0.47951824857788605,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,14,32,ta_liu,5,g_block,1.5898853171334093,0.5854972093551823,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,14,32,ta_liu,6,u_block,0.2288441868592847,0.08427502999074744,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,14,32,ta_liu,7,u_block,0.20405862758895138,0.07514740573464526,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,14,32,ta_liu,8,u_block,0.1364981039282294,0.05026731052296764,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,14,32,ta_liu,9,u_block,0.20540585491726943,0.07564354079080104,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,14,32,ta_liu,10,u_block,0.23916860154922892,0.08807713818310882,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,14,32,ta_liu,11,u_block,0.11436246086591938,0.042115554480819474,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,14,64,ta_liu,0,g_block,1.3446330149648125,0.5373215067754643,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,14,64,ta_liu,1,g_block,1.2687747688666655,0.5070082044534423,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,14,64,ta_liu,2,g_block,1.3595445466306868,0.5432802230749055,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,14,64,ta_liu,3,g_block,1.1490844142243666,0.4591793909503225,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,14,64,ta_liu,4,g_block,1.5150436967639724,0.6054183951427003,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,14,64,ta_liu,5,g_block,1.296395055808519,0.5180453975254538,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,14,64,ta_liu,6,u_block,0.5302620429237686,0.21189513920799521,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,14,64,ta_liu,7,u_block,0.4864149966631316,0.1943736588470244,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,14,64,ta_liu,8,u_block,0.4784554423341349,0.1911929845085845,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,14,64,ta_liu,9,u_block,0.4852696997721768,0.193915992967707,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,14,64,ta_liu,10,u_block,0.5150925198593158,0.2058333283649302,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,14,64,ta_liu,11,u_block,0.4357920982105246,0.17414451693903107,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,15,4,ta_liu,0,g_block,1.4571416814032494,0.9980130653450601,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,15,4,ta_liu,1,g_block,1.4204388029508104,0.9728748425498472,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,15,4,ta_liu,2,g_block,1.051447647560003,0.7201485642636088,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,15,4,ta_liu,3,g_block,1.3117696134224246,0.8984460671370504,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,15,4,ta_liu,4,g_block,1.3102381464304536,0.897397147813255,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,15,4,ta_liu,5,g_block,1.320590252440479,0.9044874240600321,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,15,4,ta_liu,6,u_block,0.47966591968386996,0.32852869487903796,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,15,4,ta_liu,7,u_block,0.4994036807585215,0.34204731402538713,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,15,4,ta_liu,8,u_block,0.5456272840921993,0.3737063905881496,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,15,4,ta_liu,9,u_block,0.5052003258159051,0.3460175027697414,False,,
target-anchored-liu-synthetic-v1-2026-08-06,development,2,242024,selective_target_signal,15,4,ta_liu,10,u_block,0.5393505571857541,0.3694073882741106,False,,
